chr	start	end
chr11	36190000	36200000
chr11	36310000	36320000
chr11	36360000	36370000
chr11	36700000	36710000
chr11	36710000	36720000
chr11	36720000	36730000
chr11	36760000	36770000
chr11	36780000	36790000
chr11	36810000	36820000
chr11	36820000	36830000
chr11	36880000	36890000
chr11	37130000	37140000
chr11	37410000	37420000
chr11	37420000	37430000
chr11	37430000	37440000
chr11	37450000	37460000
chr11	37460000	37470000
chr11	37580000	37590000
chr11	37590000	37600000
chr11	37630000	37640000
chr11	37640000	37650000
chr11	37790000	37800000
chr11	37810000	37820000
chr11	37910000	37920000
chr11	38000000	38010000
chr11	38010000	38020000
chr11	38020000	38030000
chr11	38030000	38040000
chr11	38040000	38050000
chr11	38090000	38100000
chr11	38110000	38120000
chr11	38720000	38730000
chr11	38730000	38740000
chr11	38740000	38750000
chr11	38750000	38760000
chr11	38760000	38770000
chr11	38760000	38770000
chr11	38770000	38780000
chr11	39240000	39250000
chr11	40450000	40460000
chr11	40460000	40470000
chr11	40470000	40480000
chr11	40480000	40490000
chr11	40770000	40780000
chr11	40790000	40800000
chr11	40800000	40810000
chr11	40970000	40980000
chr11	41060000	41070000
chr11	41140000	41150000
chr11	41150000	41160000
chr11	41430000	41440000
chr11	41540000	41550000
chr11	42160000	42170000
chr11	42170000	42180000
chr11	42180000	42190000
chr11	42330000	42340000
chr11	42350000	42360000
chr11	42360000	42370000
chr11	42370000	42380000
chr11	42380000	42390000
chr11	42390000	42400000
chr11	42820000	42830000
chr11	43200000	43210000
chr11	43210000	43220000
chr11	43340000	43350000
chr11	43460000	43470000
chr11	43470000	43480000
chr11	43480000	43490000
chr11	43490000	43500000
chr11	43500000	43510000
chr11	43510000	43520000
chr11	44760000	44770000
chr11	45110000	45120000
chr11	45120000	45130000
chr11	45120000	45130000
chr11	45130000	45140000
chr11	45140000	45150000
chr11	45180000	45190000
chr11	45480000	45490000
chr11	45490000	45500000
chr11	46180000	46190000
chr11	46520000	46530000
chr11	46540000	46550000
chr11	46930000	46940000
chr11	47830000	47840000
chr11	47840000	47850000
chr11	48120000	48130000
chr11	48130000	48140000
chr11	48140000	48150000
chr11	48150000	48160000
chr11	48160000	48170000
chr11	48530000	48540000
chr11	48540000	48550000
chr11	48550000	48560000
chr11	48560000	48570000
chr11	49180000	49190000
chr11	49640000	49650000
chr11	49930000	49940000
chr11	49940000	49950000
chr11	49950000	49960000
chr11	50070000	50080000
chr11	50080000	50090000
chr11	50320000	50330000
chr11	50340000	50350000
chr11	53110000	53120000
chr11	53160000	53170000
chr11	54090000	54100000
chr11	54350000	54360000
chr11	54390000	54400000
chr11	55280000	55290000
chr11	55350000	55360000
chr11	55360000	55370000
chr11	55370000	55380000
chr11	55380000	55390000
chr11	55390000	55400000
chr11	55400000	55410000
chr11	55410000	55420000
chr11	55420000	55430000
chr11	55440000	55450000
chr11	55460000	55470000
chr11	55480000	55490000
chr11	55490000	55500000
chr11	55500000	55510000
chr11	55510000	55520000
chr11	55610000	55620000
chr11	55620000	55630000
chr11	55740000	55750000
chr11	55750000	55760000
chr11	56400000	56410000
chr11	56560000	56570000
chr11	56570000	56580000
chr11	56580000	56590000
chr11	56590000	56600000
chr11	56600000	56610000
chr11	56630000	56640000
chr11	56640000	56650000
chr11	56650000	56660000
chr11	56870000	56880000
chr11	56890000	56900000
chr11	56900000	56910000
chr11	56910000	56920000
chr11	56940000	56950000
chr11	56950000	56960000
chr11	57060000	57070000
chr11	57270000	57280000
chr11	57280000	57290000
chr11	57290000	57300000
chr11	57300000	57310000
chr11	57460000	57470000
chr11	57590000	57600000
chr11	57980000	57990000
chr11	57990000	58000000
chr11	57990000	58000000
chr11	58000000	58010000
chr11	58010000	58020000
chr11	58020000	58030000
chr11	58260000	58270000
chr11	58270000	58280000
chr11	58280000	58290000
chr11	58290000	58300000
chr11	58310000	58320000
chr11	58320000	58330000
chr11	58330000	58340000
chr11	58340000	58350000
chr11	58430000	58440000
chr11	58440000	58450000
chr11	58500000	58510000
chr11	58510000	58520000
chr11	58510000	58520000
chr11	58520000	58530000
chr11	58530000	58540000
chr11	58540000	58550000
chr11	58550000	58560000
chr11	58740000	58750000
chr11	58850000	58860000
chr11	58910000	58920000
chr11	58920000	58930000
chr11	58940000	58950000
chr11	58950000	58960000
chr11	58960000	58970000
chr11	58970000	58980000
chr11	59090000	59100000
chr11	59160000	59170000
chr11	59170000	59180000
chr11	59180000	59190000
chr11	59210000	59220000
chr11	59220000	59230000
chr11	59230000	59240000
chr11	59240000	59250000
chr11	59300000	59310000
chr11	59380000	59390000
chr11	59430000	59440000
chr11	59440000	59450000
chr11	59450000	59460000
chr11	59460000	59470000
chr11	59480000	59490000
chr11	59490000	59500000
chr11	59680000	59690000
chr11	59690000	59700000
chr11	59730000	59740000
chr11	59740000	59750000
chr11	59910000	59920000
chr11	60060000	60070000
chr11	60650000	60660000
chr11	60660000	60670000
chr11	60670000	60680000
chr11	60680000	60690000
chr11	60690000	60700000
chr11	60700000	60710000
chr11	60700000	60710000
chr11	60760000	60770000
chr11	60770000	60780000
chr11	61230000	61240000
chr11	61750000	61760000
chr11	61820000	61830000
chr11	62470000	62480000
chr11	62480000	62490000
chr11	62990000	63000000
chr11	63040000	63050000
chr11	63050000	63060000
chr11	63060000	63070000
chr11	63070000	63080000
chr11	63160000	63170000
chr11	63190000	63200000
chr11	63270000	63280000
chr11	63280000	63290000
chr11	63290000	63300000
chr11	63360000	63370000
chr11	63370000	63380000
chr11	63380000	63390000
chr11	63390000	63400000
chr11	63420000	63430000
chr11	63470000	63480000
chr11	63480000	63490000
chr11	63490000	63500000
chr11	63590000	63600000
chr11	63600000	63610000
chr11	63960000	63970000
chr11	63970000	63980000
chr11	64070000	64080000
chr11	64670000	64680000
chr11	64680000	64690000
chr11	64690000	64700000
chr11	64720000	64730000
chr11	64850000	64860000
chr11	65610000	65620000
chr11	65620000	65630000
chr11	65860000	65870000
chr11	66060000	66070000
chr11	66070000	66080000
chr11	66080000	66090000
chr11	66090000	66100000
chr11	66540000	66550000
chr11	66620000	66630000
chr11	66650000	66660000
chr11	66660000	66670000
chr11	67180000	67190000
chr11	67860000	67870000
chr11	67870000	67880000
chr11	67880000	67890000
chr11	67890000	67900000
chr11	67910000	67920000
chr11	67920000	67930000
chr11	68150000	68160000
chr11	68480000	68490000
chr11	68490000	68500000
chr11	68490000	68500000
chr11	68500000	68510000
chr11	68500000	68510000
chr11	68510000	68520000
chr11	68520000	68530000
chr11	68540000	68550000
chr11	68600000	68610000
chr11	68610000	68620000
chr11	68620000	68630000
chr11	68730000	68740000
chr11	68950000	68960000
chr11	68960000	68970000
chr11	69240000	69250000
chr11	70750000	70760000
chr11	71050000	71060000
chr11	71050000	71060000
chr11	71410000	71420000
chr11	71660000	71670000
chr11	71670000	71680000
chr11	71700000	71710000
chr11	72330000	72340000
chr11	72340000	72350000
chr11	72350000	72360000
chr11	72360000	72370000
chr11	72990000	73000000
chr11	73000000	73010000
chr11	73010000	73020000
chr11	73020000	73030000
chr11	73030000	73040000
chr11	73040000	73050000
chr11	73050000	73060000
chr11	73140000	73150000
chr11	73420000	73430000
chr11	73500000	73510000
chr11	73530000	73540000
chr11	73540000	73550000
chr11	73550000	73560000
chr11	74050000	74060000
chr11	74060000	74070000
chr11	74090000	74100000
chr11	74100000	74110000
chr11	74110000	74120000
chr11	74220000	74230000
chr11	74510000	74520000
chr11	74520000	74530000
chr11	74550000	74560000
chr11	74560000	74570000
chr11	74570000	74580000
chr11	74580000	74590000
chr11	74630000	74640000
chr11	74640000	74650000
chr11	75560000	75570000
chr11	75630000	75640000
chr11	75640000	75650000
chr11	75670000	75680000
chr11	75680000	75690000
chr11	75690000	75700000
chr11	75700000	75710000
chr11	75740000	75750000
chr11	75890000	75900000
chr11	75900000	75910000
chr11	76010000	76020000
chr11	76040000	76050000
chr11	76050000	76060000
chr11	76910000	76920000
chr11	76920000	76930000
chr11	77200000	77210000
chr11	77360000	77370000
chr11	77380000	77390000
chr11	78480000	78490000
chr11	78550000	78560000
chr11	78980000	78990000
chr11	79200000	79210000
chr11	79210000	79220000
chr11	79220000	79230000
chr11	80670000	80680000
chr11	80680000	80690000
chr11	81520000	81530000
chr11	81530000	81540000
chr11	81540000	81550000
chr11	81550000	81560000
chr11	81560000	81570000
chr11	81790000	81800000
chr11	81800000	81810000
chr11	81880000	81890000
chr11	82080000	82090000
chr11	82090000	82100000
chr11	82100000	82110000
chr11	82110000	82120000
chr11	82120000	82130000
chr11	82340000	82350000
chr11	82460000	82470000
chr11	82470000	82480000
chr11	82480000	82490000
chr11	82560000	82570000
chr11	82570000	82580000
chr11	82610000	82620000
chr11	82750000	82760000
chr11	82760000	82770000
chr11	82820000	82830000
chr11	83190000	83200000
chr11	83220000	83230000
chr11	83230000	83240000
chr11	83410000	83420000
chr11	84100000	84110000
chr11	84110000	84120000
chr11	84210000	84220000
chr11	84220000	84230000
chr11	84620000	84630000
chr11	84650000	84660000
chr11	84740000	84750000
chr11	84840000	84850000
chr11	84880000	84890000
chr11	84890000	84900000
chr11	84980000	84990000
chr11	85170000	85180000
chr11	85180000	85190000
chr11	85190000	85200000
chr11	85190000	85200000
chr11	85200000	85210000
chr11	85210000	85220000
chr11	85220000	85230000
chr11	85230000	85240000
chr11	85240000	85250000
chr11	85320000	85330000
chr11	85390000	85400000
chr11	85400000	85410000
chr11	85410000	85420000
chr11	85410000	85420000
chr11	85410000	85420000
chr11	85420000	85430000
chr11	85420000	85430000
chr11	85420000	85430000
chr11	85430000	85440000
chr11	85430000	85440000
chr11	85440000	85450000
chr11	85450000	85460000
chr11	85500000	85510000
chr11	85510000	85520000
chr11	85520000	85530000
chr11	85530000	85540000
chr11	85540000	85550000
chr11	85550000	85560000
chr11	85560000	85570000
chr11	85560000	85570000
chr11	85570000	85580000
chr11	85570000	85580000
chr11	85580000	85590000
chr11	85580000	85590000
chr11	85580000	85590000
chr11	85580000	85590000
chr11	85580000	85590000
chr11	85590000	85600000
chr11	85590000	85600000
chr11	85600000	85610000
chr11	85610000	85620000
chr11	85680000	85690000
chr11	85690000	85700000
chr11	85700000	85710000
chr11	85710000	85720000
chr11	85720000	85730000
chr11	85740000	85750000
chr11	85760000	85770000
chr11	85790000	85800000
chr11	86320000	86330000
chr11	86330000	86340000
chr11	86470000	86480000
chr11	86480000	86490000
chr11	86530000	86540000
chr11	86540000	86550000
chr11	86550000	86560000
chr11	86560000	86570000
chr11	86630000	86640000
chr11	86710000	86720000
chr11	86820000	86830000
chr11	86830000	86840000
chr11	86840000	86850000
chr11	86960000	86970000
chr11	87400000	87410000
chr11	87540000	87550000
chr11	87550000	87560000
chr11	87560000	87570000
chr11	87570000	87580000
chr11	87580000	87590000
chr11	87590000	87600000
chr11	87610000	87620000
chr11	87860000	87870000
chr11	88010000	88020000
chr11	88020000	88030000
chr11	88030000	88040000
chr11	88030000	88040000
chr11	88040000	88050000
chr11	88060000	88070000
chr11	88070000	88080000
chr11	88090000	88100000
chr11	88210000	88220000
chr11	88250000	88260000
chr11	88260000	88270000
chr11	88520000	88530000
chr11	88580000	88590000
chr11	88590000	88600000
chr11	88620000	88630000
chr11	88720000	88730000
chr11	88730000	88740000
chr11	88770000	88780000
chr11	88800000	88810000
chr11	88900000	88910000
chr11	88910000	88920000
chr11	88920000	88930000
chr11	88980000	88990000
chr11	88990000	89000000
chr11	89000000	89010000
chr11	89010000	89020000
chr11	89400000	89410000
chr11	89410000	89420000
chr11	89420000	89430000
chr11	89430000	89440000
chr11	89520000	89530000
chr11	89530000	89540000
chr11	89560000	89570000
chr11	89570000	89580000
chr11	89580000	89590000
chr11	89600000	89610000
chr11	89610000	89620000
chr11	89620000	89630000
chr11	89630000	89640000
chr11	90570000	90580000
chr11	90580000	90590000
chr11	90640000	90650000
chr11	90650000	90660000
chr11	90660000	90670000
chr11	90670000	90680000
chr11	90680000	90690000
chr11	90690000	90700000
chr11	90700000	90710000
chr11	90710000	90720000
chr11	90760000	90770000
chr11	90770000	90780000
chr11	90780000	90790000
chr11	90970000	90980000
chr11	91000000	91010000
chr11	91010000	91020000
chr11	91020000	91030000
chr11	91050000	91060000
chr11	91060000	91070000
chr11	91080000	91090000
chr11	91090000	91100000
chr11	91180000	91190000
chr11	91190000	91200000
chr11	91320000	91330000
chr11	91330000	91340000
chr11	91570000	91580000
chr11	91580000	91590000
chr11	91620000	91630000
chr11	91630000	91640000
chr11	91640000	91650000
chr11	91650000	91660000
chr11	91660000	91670000
chr11	91670000	91680000
chr11	91680000	91690000
chr11	91690000	91700000
chr11	91720000	91730000
chr11	91730000	91740000
chr11	91960000	91970000
chr11	92000000	92010000
chr11	92010000	92020000
chr11	92020000	92030000
chr11	92080000	92090000
chr11	92090000	92100000
chr11	92100000	92110000
chr11	92260000	92270000
chr11	92340000	92350000
chr11	92920000	92930000
chr11	93060000	93070000
chr11	93240000	93250000
chr11	93250000	93260000
chr11	93260000	93270000
chr11	93270000	93280000
chr11	93340000	93350000
chr11	93600000	93610000
chr11	93880000	93890000
chr11	94020000	94030000
chr11	94030000	94040000
chr11	94040000	94050000
chr11	94050000	94060000
chr11	94060000	94070000
chr11	94070000	94080000
chr11	94080000	94090000
chr11	94090000	94100000
chr11	94090000	94100000
chr11	94100000	94110000
chr11	94110000	94120000
chr11	94300000	94310000
chr11	94310000	94320000
chr11	94320000	94330000
chr11	94330000	94340000
chr11	94340000	94350000
chr11	94380000	94390000
chr11	94580000	94590000
chr11	94590000	94600000
chr11	94690000	94700000
chr11	94700000	94710000
chr11	94720000	94730000
chr11	94800000	94810000
chr11	95290000	95300000
chr11	95300000	95310000
chr11	95300000	95310000
chr11	95310000	95320000
chr11	95320000	95330000
chr11	95400000	95410000
chr11	95590000	95600000
chr11	96040000	96050000
chr11	96050000	96060000
chr11	96060000	96070000
chr11	96070000	96080000
chr11	96080000	96090000
chr11	96120000	96130000
chr11	96240000	96250000
chr11	96310000	96320000
chr11	96320000	96330000
chr11	96330000	96340000
chr11	96340000	96350000
chr11	96350000	96360000
chr11	96410000	96420000
chr11	96420000	96430000
chr11	96430000	96440000
chr11	96480000	96490000
chr11	96490000	96500000
chr11	96520000	96530000
chr11	96530000	96540000
chr11	96580000	96590000
chr11	96600000	96610000
chr11	96630000	96640000
chr11	96830000	96840000
chr11	96910000	96920000
chr11	97060000	97070000
chr11	97120000	97130000
chr11	97270000	97280000
chr11	97280000	97290000
chr11	97480000	97490000
chr11	97530000	97540000
chr11	97540000	97550000
chr11	97550000	97560000
chr11	97570000	97580000
chr11	97580000	97590000
chr11	97880000	97890000
chr11	98480000	98490000
chr11	98520000	98530000
chr11	98530000	98540000
chr11	98540000	98550000
chr11	98550000	98560000
chr11	98740000	98750000
chr11	99340000	99350000
chr11	99570000	99580000
chr11	99580000	99590000
chr11	99620000	99630000
chr11	100080000	100090000
chr11	100140000	100150000
chr11	100270000	100280000
chr11	100430000	100440000
chr11	100440000	100450000
chr11	100450000	100460000
chr11	100460000	100470000
chr11	100470000	100480000
chr11	100520000	100530000
chr11	100530000	100540000
chr11	100550000	100560000
chr11	100560000	100570000
chr11	100570000	100580000
chr11	100580000	100590000
chr11	100610000	100620000
chr11	100760000	100770000
chr11	100800000	100810000
chr11	100810000	100820000
chr11	100820000	100830000
chr11	100830000	100840000
chr11	100890000	100900000
chr11	100900000	100910000
chr11	101070000	101080000
chr11	101080000	101090000
chr11	101160000	101170000
chr11	101170000	101180000
chr11	101180000	101190000
chr11	101180000	101190000
chr11	101190000	101200000
chr11	101200000	101210000
chr11	101210000	101220000
chr11	101220000	101230000
chr11	101230000	101240000
chr11	101240000	101250000
chr11	101250000	101260000
chr11	101270000	101280000
chr11	101280000	101290000
chr11	101290000	101300000
chr11	101310000	101320000
chr11	101320000	101330000
chr11	101360000	101370000
chr11	101530000	101540000
chr11	101540000	101550000
chr11	101550000	101560000
chr11	101560000	101570000
chr11	101570000	101580000
chr11	101600000	101610000
chr11	101640000	101650000
chr11	101650000	101660000
chr11	101660000	101670000
chr11	101680000	101690000
chr11	101690000	101700000
chr11	101700000	101710000
